OBS,PURPOSE,LUGGAGE,AGE,GENDER,TRAIN_TIME,TRAIN_COST,TRAIN_HEADWAY,SM_TIME,SM_COST,SM_HEADWAY,CAR_TIME,CAR_COST,AV_TRAIN,AV_SM,AV_CAR,CHOICE
5186,3,1,3,1,114,65,120,42,84,10,117,71,1,1,1,2
5187,3,1,3,1,114,58,30,39,81,20,117,55,1,1,1,2
5188,3,1,3,1,88,58,60,39,81,30,72,71,1,1,1,2
5189,3,1,3,1,97,65,30,39,76,30,117,44,1,1,1,2
5190,3,1,3,1,97,58,30,42,68,10,72,55,1,1,1,2
5191,3,1,3,1,97,78,60,39,81,20,72,44,1,1,1,2
5192,3,1,3,1,114,78,30,42,84,30,72,71,1,1,1,2
5193,3,1,3,1,97,65,60,42,84,30,90,55,1,1,1,2
5194,3,1,3,1,147,71,30,73,78,10,90,44,1,1,1,3
5195,3,1,3,1,147,71,120,69,90,10,117,71,1,1,1,2
5196,3,1,3,1,147,64,30,66,84,20,117,55,1,1,1,2
5197,3,1,3,1,113,64,60,66,84,30,72,71,1,1,1,3
5198,3,1,3,1,124,71,30,66,81,30,117,44,1,1,1,2
5199,3,1,3,1,124,64,30,69,74,10,72,55,1,1,1,3
5200,3,1,3,1,124,85,60,66,88,20,72,44,1,1,1,3
5201,3,1,3,1,147,85,30,69,90,30,72,71,1,1,1,3
5202,3,1,3,1,124,71,60,69,90,30,90,55,1,1,1,3
5203,3,1,3,1,180,78,30,99,84,10,110,56,1,1,1,3
5204,3,1,3,1,180,78,120,95,99,10,143,91,1,1,1,2
5205,3,1,3,1,180,70,30,92,92,20,143,70,1,1,1,2
5206,3,1,3,1,135,70,60,92,92,30,88,91,1,1,1,2
5207,3,1,3,1,150,78,30,92,88,30,143,56,1,1,1,2
5208,3,1,3,1,150,70,30,95,81,10,88,70,1,1,1,2
5209,3,1,3,1,150,94,60,92,94,20,88,56,1,1,1,3
5210,3,1,3,1,180,94,30,95,99,30,88,91,1,1,1,2
5211,3,1,3,1,150,78,60,95,99,30,110,70,1,1,1,2
5212,3,1,3,1,209,81,30,127,84,10,190,92,1,1,1,2
5213,3,1,3,1,209,81,120,123,92,10,247,149,1,1,1,2
5214,3,1,3,1,209,73,30,120,88,20,247,115,1,1,1,2
5215,3,1,3,1,159,73,60,120,88,30,152,149,1,1,1,2
5216,3,1,3,1,176,81,30,120,88,30,247,92,1,1,1,2
5217,3,1,3,1,176,73,30,123,81,10,152,115,1,1,1,2
5218,3,1,3,1,176,97,60,120,97,20,152,92,1,1,1,2
5219,3,1,3,1,209,97,30,123,99,30,152,149,1,1,1,2
5220,3,1,3,1,176,81,60,123,92,30,190,115,1,1,1,2
5221,3,1,3,1,162,94,120,86,105,20,195,115,1,1,1,2
5222,3,1,3,1,148,94,30,81,97,10,195,149,1,1,1,2
5223,3,1,3,1,191,94,60,92,112,30,195,92,1,1,1,2
5224,3,1,3,1,148,78,30,86,99,20,120,92,1,1,1,3
5225,3,1,3,1,191,70,60,86,81,20,150,149,1,1,1,2
5226,3,1,3,1,162,70,120,81,92,10,150,92,1,1,1,2
5227,3,1,3,1,148,94,120,92,112,10,120,115,1,1,1,3
5228,3,1,3,1,148,70,30,92,84,30,150,115,1,1,1,2
5229,3,1,3,1,191,78,60,81,90,10,120,115,1,1,1,2
5230,3,1,3,1,229,76,30,126,84,10,150,80,1,1,1,2
5231,3,1,3,1,229,76,120,120,99,10,195,130,1,1,1,2
5232,3,1,3,1,229,68,30,115,92,20,195,100,1,1,1,3
5233,3,1,3,1,180,68,60,115,92,30,120,130,1,1,1,3
5234,3,1,3,1,196,76,30,115,88,30,195,80,1,1,1,2
5235,3,1,3,1,196,68,30,120,78,10,120,100,1,1,1,3
5236,3,1,3,1,196,91,60,115,94,20,120,80,1,1,1,3
5237,3,1,3,1,229,91,30,120,99,30,120,130,1,1,1,3
5238,3,1,3,1,196,76,60,120,99,30,150,100,1,1,1,2
5239,3,1,3,1,159,94,120,116,99,20,208,80,1,1,1,3
5240,3,1,3,1,147,94,30,113,97,10,208,104,1,1,1,3
5241,3,1,3,1,183,94,60,120,112,30,208,64,1,1,1,3
5242,3,1,3,1,147,78,30,116,99,20,128,64,1,1,1,3
5243,3,1,3,1,183,70,60,116,81,20,160,104,1,1,1,3
5244,3,1,3,1,159,70,120,113,92,10,160,64,1,1,1,3
5245,3,1,3,1,147,94,120,120,112,10,128,80,1,1,1,3
5246,3,1,3,1,147,70,30,120,84,30,160,80,1,1,1,3
5247,3,1,3,1,183,78,60,113,88,10,128,80,1,1,1,3
5248,3,1,3,1,207,126,120,103,137,20,247,140,1,1,1,2
5249,3,1,3,1,186,126,30,97,133,10,247,182,1,1,1,2
5250,3,1,3,1,248,126,60,111,161,30,247,112,1,1,1,2
5251,3,1,3,1,186,105,30,103,137,20,152,112,1,1,1,2
5252,3,1,3,1,248,94,60,103,105,20,190,182,1,1,1,2
5253,3,1,3,1,207,94,120,97,127,10,190,112,1,1,1,2
5254,3,1,3,1,186,126,120,111,161,10,152,140,1,1,1,2
5255,3,1,3,1,186,94,30,111,112,30,190,140,1,1,1,2
5256,3,1,3,1,248,105,60,97,118,10,152,140,1,1,1,2
5257,3,1,3,1,315,94,30,167,109,10,170,88,1,1,1,3
5258,3,1,3,1,315,94,120,159,127,10,221,143,1,1,1,2
5259,3,1,3,1,315,85,30,153,118,20,221,110,1,1,1,2
5260,3,1,3,1,237,85,60,153,118,30,136,143,1,1,1,3
5261,3,1,3,1,263,94,30,153,112,30,221,88,1,1,1,2
5262,3,1,3,1,263,85,30,159,97,10,136,110,1,1,1,2
5263,3,1,3,1,263,113,60,153,122,20,136,88,1,1,1,3
5264,3,1,3,1,315,113,30,159,127,30,136,143,1,1,1,3
5265,3,1,3,1,263,94,60,159,127,30,170,110,1,1,1,3
5266,3,1,3,1,231,97,30,95,109,10,180,92,1,1,1,2
5267,3,1,3,1,231,97,120,87,133,10,234,149,1,1,1,2
5268,3,1,3,1,231,87,30,81,122,20,234,115,1,1,1,2
5269,3,1,3,1,177,87,60,81,122,30,144,149,1,1,1,3
5270,3,1,3,1,195,97,30,81,112,30,234,92,1,1,1,2
5271,3,1,3,1,195,87,30,87,99,10,144,115,1,1,1,3
5272,3,1,3,1,195,116,60,81,122,20,144,92,1,1,1,3
5273,3,1,3,1,231,116,30,87,133,30,144,149,1,1,1,3
5274,3,1,3,1,195,97,60,87,133,30,180,115,1,1,1,2
5275,3,1,3,1,247,131,120,80,150,20,338,120,1,1,1,2
5276,3,1,3,1,224,131,30,71,140,10,338,156,1,1,1,2
5277,3,1,3,1,292,131,60,92,178,30,338,96,1,1,1,3
5278,3,1,3,1,224,109,30,80,155,20,208,96,1,1,1,3
5279,3,1,3,1,292,98,60,80,112,20,260,156,1,1,1,2
5280,3,1,3,1,247,98,120,71,140,10,260,96,1,1,1,2
5281,3,1,3,1,224,131,120,92,178,10,208,120,1,1,1,3
5282,3,1,3,1,224,98,30,92,122,30,260,120,1,1,1,3
5283,3,1,3,1,292,109,60,71,133,10,208,120,1,1,1,2
5284,3,1,3,1,183,94,120,104,97,30,130,80,1,1,1,2
5285,3,1,3,1,144,70,120,107,81,30,169,64,1,1,1,2
5286,3,1,3,1,183,70,120,111,84,20,104,64,1,1,1,3
5287,3,1,3,1,157,70,60,111,84,10,169,104,1,1,1,2
5288,3,1,3,1,157,78,120,111,84,30,104,104,1,1,1,2
5289,3,1,3,1,144,78,60,111,84,20,169,80,1,1,1,2
5290,3,1,3,1,144,94,60,107,99,10,130,64,1,1,1,3
5291,3,1,3,1,144,78,120,104,88,20,130,104,1,1,1,2
5292,3,1,3,1,157,94,30,111,112,20,130,104,1,1,1,2
5293,3,1,4,1,154,89,120,70,90,30,110,65,1,1,1,3
5294,3,1,4,1,115,67,120,73,76,30,143,52,1,1,1,2
5295,3,1,4,1,154,67,120,77,78,20,88,52,1,1,1,3
5296,3,1,4,1,128,67,60,77,78,10,143,84,1,1,1,2
5297,3,1,4,1,128,74,120,77,81,30,88,84,1,1,1,3
5298,3,1,4,1,115,74,60,77,81,20,143,65,1,1,1,2
5299,3,1,4,1,115,89,60,73,94,10,110,52,1,1,1,3
5300,3,1,4,1,115,74,120,70,84,20,110,84,1,1,1,2
5301,3,1,4,1,128,89,30,77,109,20,110,84,1,1,1,2
5302,3,1,4,1,238,110,120,81,118,30,170,115,1,1,1,2
5303,3,1,4,1,181,83,120,87,94,30,221,92,1,1,1,2
5304,3,1,4,1,238,83,120,95,99,20,136,92,1,1,1,2
5305,3,1,4,1,200,83,60,95,99,10,221,149,1,1,1,2
5306,3,1,4,1,200,92,120,95,105,30,136,149,1,1,1,2
5307,3,1,4,1,181,92,60,95,105,20,221,115,1,1,1,2
5308,3,1,4,1,181,110,60,87,122,10,170,92,1,1,1,2
5309,3,1,4,1,181,92,120,81,109,20,170,149,1,1,1,2
5310,3,1,4,1,200,110,30,95,146,20,170,149,1,1,1,2
5311,3,1,4,1,218,84,30,78,97,10,180,80,1,1,1,3
5312,3,1,4,1,218,84,120,70,118,10,234,130,1,1,1,3
5313,3,1,4,1,218,76,30,64,109,20,234,100,1,1,1,3
5314,3,1,4,1,166,76,60,64,109,30,144,130,1,1,1,3
5315,3,1,4,1,183,84,30,64,105,30,234,80,1,1,1,3
5316,3,1,4,1,183,76,30,70,90,10,144,100,1,1,1,3
5317,3,1,4,1,183,101,60,64,109,20,144,80,1,1,1,3
5318,3,1,4,1,218,101,30,70,118,30,144,130,1,1,1,3
5319,3,1,4,1,183,84,60,70,118,30,180,100,1,1,1,3
5320,3,1,4,1,241,119,120,143,122,30,170,105,1,1,1,2
5321,3,1,4,1,181,89,120,146,99,30,221,84,1,1,1,2
5322,3,1,4,1,241,89,120,150,105,20,136,84,1,1,1,3
5323,3,1,4,1,201,89,60,150,105,10,221,136,1,1,1,2
5324,3,1,4,1,201,99,120,150,109,30,136,136,1,1,1,2
5325,3,1,4,1,181,99,60,150,109,20,221,105,1,1,1,2
5326,3,1,4,1,181,119,60,146,127,10,170,84,1,1,1,3
5327,3,1,4,1,181,99,120,143,109,20,170,136,1,1,1,2
5328,3,1,4,1,201,119,30,150,137,20,170,136,1,1,1,1
5329,3,1,4,1,114,67,120,59,76,20,104,55,1,1,1,2
5330,3,1,4,1,104,67,30,56,74,10,104,71,1,1,1,2
5331,3,1,4,1,134,67,60,63,84,30,104,44,1,1,1,2
5332,3,1,4,1,104,56,30,59,74,20,64,44,1,1,1,2
5333,3,1,4,1,134,50,60,59,58,20,80,71,1,1,1,2
5334,3,1,4,1,114,50,120,56,71,10,80,44,1,1,1,2
5335,3,1,4,1,104,67,120,63,84,10,64,55,1,1,1,2
5336,3,1,4,1,104,50,30,63,60,30,80,55,1,1,1,2
5337,3,1,4,1,134,56,60,56,65,10,64,55,1,1,1,2
5338,3,1,4,1,214,126,120,85,146,20,260,125,1,1,1,3
5339,3,1,4,1,194,126,30,77,137,10,260,162,1,1,1,3
5340,3,1,4,1,255,126,60,95,168,30,260,100,1,1,1,3
5341,3,1,4,1,194,105,30,85,146,20,160,100,1,1,1,3
5342,3,1,4,1,255,94,60,85,109,20,200,162,1,1,1,3
5343,3,1,4,1,214,94,120,77,137,10,200,100,1,1,1,3
5344,3,1,4,1,194,126,120,95,168,10,160,125,1,1,1,3
5345,3,1,4,1,194,94,30,95,118,30,200,125,1,1,1,3
5346,3,1,4,1,255,105,60,77,127,10,160,125,1,1,1,3
5347,3,1,4,1,138,68,30,66,76,10,90,48,1,1,1,1
5348,3,1,4,1,138,68,120,62,90,10,117,78,1,1,1,2
5349,3,1,4,1,138,61,30,59,84,20,117,60,1,1,1,1
5350,3,1,4,1,106,61,60,59,84,30,72,78,1,1,1,1
5351,3,1,4,1,117,68,30,59,81,30,117,48,1,1,1,1
5352,3,1,4,1,117,61,30,62,71,10,72,60,1,1,1,1
5353,3,1,4,1,117,82,60,59,84,20,72,48,1,1,1,2
5354,3,1,4,1,138,82,30,62,90,30,72,78,1,1,1,1
5355,3,1,4,1,117,68,60,62,90,30,90,60,1,1,1,2
5356,3,1,4,1,146,85,120,91,92,20,143,65,1,1,1,2
5357,3,1,4,1,132,85,30,88,88,10,143,84,1,1,1,2
5358,3,1,4,1,173,85,60,95,105,30,143,52,1,1,1,2
5359,3,1,4,1,132,71,30,91,92,20,88,52,1,1,1,2
5360,3,1,4,1,173,64,60,91,74,20,110,84,1,1,1,2
5361,3,1,4,1,146,64,120,88,84,10,110,52,1,1,1,2
5362,3,1,4,1,132,85,120,95,105,10,88,65,1,1,1,2
5363,3,1,4,1,132,64,30,95,76,30,110,65,1,1,1,2
5364,3,1,4,1,173,71,60,88,81,10,88,65,1,1,1,2
5365,3,1,4,1,242,90,30,106,105,10,150,72,1,1,1,3
5366,3,1,4,1,242,90,120,98,122,10,195,117,1,1,1,2
5367,3,1,4,1,242,81,30,92,112,20,195,90,1,1,1,2
5368,3,1,4,1,184,81,60,92,112,30,120,117,1,1,1,2
5369,3,1,4,1,203,90,30,92,109,30,195,72,1,1,1,2
5370,3,1,4,1,203,81,30,98,94,10,120,90,1,1,1,2
5371,3,1,4,1,203,108,60,92,118,20,120,72,1,1,1,2
5372,3,1,4,1,242,108,30,98,122,30,120,117,1,1,1,2
5373,3,1,4,1,203,90,60,98,122,30,150,90,1,1,1,1
5374,3,1,4,1,314,160,120,126,183,20,377,205,1,1,1,2
5375,3,1,4,1,284,160,30,115,168,10,377,266,1,1,1,2
5376,3,1,4,1,375,160,60,140,221,30,377,164,1,1,1,2
5377,3,1,4,1,284,133,30,126,183,20,232,164,1,1,1,2
5378,3,1,4,1,375,120,60,126,137,20,290,266,1,1,1,2
5379,3,1,4,1,314,120,120,115,168,10,290,164,1,1,1,2
5380,3,1,4,1,284,160,120,140,221,10,232,205,1,1,1,2
5381,3,1,4,1,284,120,30,140,146,30,290,205,1,1,1,2
5382,3,1,4,1,375,133,60,115,155,10,232,205,1,1,1,2
5383,3,1,2,1,202,106,120,147,112,20,195,105,1,1,1,2
5384,3,1,2,1,187,106,30,144,109,10,195,136,1,1,1,2
5385,3,1,2,1,233,106,60,151,122,30,195,84,1,1,1,2
5386,3,1,2,1,187,88,30,147,109,20,120,84,1,1,1,2
5387,3,1,2,1,233,79,60,147,88,20,150,136,1,1,1,2
5388,3,1,2,1,202,79,120,144,99,10,150,84,1,1,1,2
5389,3,1,2,1,187,106,120,151,122,10,120,105,1,1,1,2
5390,3,1,2,1,187,79,30,151,90,30,150,105,1,1,1,2
5391,3,1,2,1,233,88,60,144,97,10,120,105,1,1,1,2
5392,3,1,2,1,181,101,120,68,118,20,195,90,1,1,1,3
5393,3,1,2,1,164,101,30,62,109,10,195,117,1,1,1,2
5394,3,1,2,1,215,101,60,76,137,30,195,72,1,1,1,3
5395,3,1,2,1,164,84,30,68,118,20,120,72,1,1,1,3
5396,3,1,2,1,215,76,60,68,90,20,150,117,1,1,1,2
5397,3,1,2,1,181,76,120,62,109,10,150,72,1,1,1,3
5398,3,1,2,1,164,101,120,76,137,10,120,90,1,1,1,2
5399,3,1,2,1,164,76,30,76,94,30,150,90,1,1,1,3
5400,3,1,2,1,215,84,60,62,105,10,120,90,1,1,1,2
5401,3,1,3,1,212,91,120,139,90,30,140,95,1,1,1,3
5402,3,1,3,1,175,68,120,142,76,30,182,76,1,1,1,2
5403,3,1,3,1,212,68,120,146,76,20,112,76,1,1,1,3
5404,3,1,3,1,187,68,60,146,76,10,182,123,1,1,1,2
5405,3,1,3,1,187,76,120,146,81,30,112,123,1,1,1,2
5406,3,1,3,1,175,76,60,146,81,20,182,95,1,1,1,2
5407,3,1,3,1,175,91,60,142,92,10,140,76,1,1,1,3
5408,3,1,3,1,175,76,120,139,81,20,140,123,1,1,1,2
5409,3,1,3,1,187,91,30,146,99,20,140,123,1,1,1,2
5410,3,1,3,1,221,113,120,108,127,20,208,100,1,1,1,2
5411,3,1,3,1,199,113,30,102,122,10,208,130,1,1,1,2
5412,3,1,3,1,265,113,60,116,146,30,208,80,1,1,1,3
5413,3,1,3,1,199,94,30,108,127,20,128,80,1,1,1,3
5414,3,1,3,1,265,85,60,108,97,20,160,130,1,1,1,3
5415,3,1,3,1,221,85,120,102,118,10,160,80,1,1,1,3
5416,3,1,3,1,199,113,120,116,146,10,128,100,1,1,1,3
5417,3,1,3,1,199,85,30,116,105,30,160,100,1,1,1,3
5418,3,1,3,1,265,94,60,102,112,10,128,100,1,1,1,3
5419,3,1,3,1,378,146,120,139,161,30,220,145,1,1,1,2
5420,3,1,3,1,283,110,120,148,127,30,286,116,1,1,1,2
5421,3,1,3,1,378,110,120,160,133,20,176,116,1,1,1,3
5422,3,1,3,1,315,110,60,160,133,10,286,188,1,1,1,2
5423,3,1,3,1,315,122,120,160,137,30,176,188,1,1,1,3
5424,3,1,3,1,283,122,60,160,137,20,286,145,1,1,1,2
5425,3,1,3,1,283,146,60,148,168,10,220,116,1,1,1,3
5426,3,1,3,1,283,122,120,139,146,20,220,188,1,1,1,2
5427,3,1,3,1,315,146,30,160,196,20,220,188,1,1,1,3
5428,3,1,3,1,189,113,120,81,133,20,221,130,1,1,1,2
5429,3,1,3,1,171,113,30,75,122,10,221,169,1,1,1,2
5430,3,1,3,1,225,113,60,89,150,30,221,104,1,1,1,2
5431,3,1,3,1,171,94,30,81,133,20,136,104,1,1,1,2
5432,3,1,3,1,225,85,60,81,99,20,170,169,1,1,1,2
5433,3,1,3,1,189,85,120,75,122,10,170,104,1,1,1,2
5434,3,1,3,1,171,113,120,89,150,10,136,130,1,1,1,2
5435,3,1,3,1,171,85,30,89,105,30,170,130,1,1,1,2
5436,3,1,3,1,225,94,60,75,112,10,136,130,1,1,1,2
5437,3,1,3,1,172,108,120,64,122,20,208,115,1,1,1,2
5438,3,1,3,1,156,108,30,58,112,10,208,149,1,1,1,2
5439,3,1,3,1,204,108,60,72,140,30,208,92,1,1,1,2
5440,3,1,3,1,156,90,30,64,122,20,128,92,1,1,1,2
5441,3,1,3,1,204,81,60,64,92,20,160,149,1,1,1,2
5442,3,1,3,1,172,81,120,58,112,10,160,92,1,1,1,2
5443,3,1,3,1,156,108,120,72,140,10,128,115,1,1,1,2
5444,3,1,3,1,156,81,30,72,99,30,160,115,1,1,1,2
5445,3,1,3,1,204,90,60,58,109,10,128,115,1,1,1,2
5446,3,1,3,1,200,85,120,112,84,30,150,90,1,1,1,2
5447,3,1,3,1,152,64,120,115,68,30,195,72,1,1,1,2
5448,3,1,3,1,200,64,120,119,71,20,120,72,1,1,1,3
5449,3,1,3,1,168,64,60,119,71,10,195,117,1,1,1,2
5450,3,1,3,1,168,71,120,119,74,30,120,117,1,1,1,2
5451,3,1,3,1,152,71,60,119,74,20,195,90,1,1,1,2
5452,3,1,3,1,152,85,60,115,84,10,150,72,1,1,1,3
5453,3,1,3,1,152,71,120,112,76,20,150,117,1,1,1,2
5454,3,1,3,1,168,85,30,119,92,20,150,117,1,1,1,2
5455,3,1,4,1,106,72,120,34,78,30,90,60,1,1,1,2
5456,3,1,4,1,85,54,120,37,65,30,117,48,1,1,1,2
5457,3,1,4,1,106,54,120,41,68,20,72,48,1,1,1,3
5458,3,1,4,1,92,54,60,41,68,10,117,78,1,1,1,2
5459,3,1,4,1,92,60,120,41,71,30,72,78,1,1,1,3
5460,3,1,4,1,85,60,60,41,71,20,117,60,1,1,1,2
5461,3,1,4,1,85,72,60,37,84,10,90,48,1,1,1,2
5462,3,1,4,1,85,60,120,34,74,20,90,78,1,1,1,2
5463,3,1,4,1,92,72,30,41,94,20,90,78,1,1,1,3
5464,3,1,4,1,260,94,30,128,105,10,210,132,1,1,1,2
5465,3,1,4,1,260,94,120,120,127,10,273,214,1,1,1,3
5466,3,1,4,1,260,85,30,114,118,20,273,165,1,1,1,3
5467,3,1,4,1,206,85,60,114,118,30,168,214,1,1,1,3
5468,3,1,4,1,224,94,30,114,109,30,273,132,1,1,1,3
5469,3,1,4,1,224,85,30,120,97,10,168,165,1,1,1,3
5470,3,1,4,1,224,113,60,114,118,20,168,132,1,1,1,3
5471,3,1,4,1,260,113,30,120,127,30,168,214,1,1,1,3
5472,3,1,4,1,224,94,60,120,127,30,210,165,1,1,1,3
5473,3,1,4,1,197,126,120,68,146,20,260,130,1,1,1,1
5474,3,1,4,1,178,126,30,60,137,10,260,169,1,1,1,1
5475,3,1,4,1,234,126,60,78,168,30,260,104,1,1,1,2
5476,3,1,4,1,178,105,30,68,146,20,160,104,1,1,1,3
5477,3,1,4,1,234,94,60,68,109,20,200,169,1,1,1,2
5478,3,1,4,1,197,94,120,60,137,10,200,104,1,1,1,2
5479,3,1,4,1,178,126,120,78,168,10,160,130,1,1,1,3
5480,3,1,4,1,178,94,30,78,118,30,200,130,1,1,1,1
5481,3,1,4,1,234,105,60,60,127,10,160,130,1,1,1,2
5482,3,1,3,0,336,146,120,84,165,30,270,150,1,1,1,2
5483,3,1,3,0,257,110,120,95,133,30,351,120,1,1,1,2
5484,3,1,3,0,336,110,120,109,137,20,216,120,1,1,1,2
5485,3,1,3,0,283,110,60,109,137,10,351,195,1,1,1,2
5486,3,1,3,0,283,122,120,109,140,30,216,195,1,1,1,2
5487,3,1,3,0,257,122,60,109,140,20,351,150,1,1,1,2
5488,3,1,3,0,257,146,60,95,174,10,270,120,1,1,1,2
5489,3,1,3,0,257,122,120,84,150,20,270,195,1,1,1,2
5490,3,1,3,0,283,146,30,109,207,20,270,195,1,1,1,2
5491,3,0,2,1,255,126,120,77,137,30,200,130,1,1,1,2
5492,3,0,2,1,194,94,120,85,109,30,260,104,1,1,1,2
5493,3,0,2,1,255,94,120,95,118,20,160,104,1,1,1,2
5494,3,0,2,1,214,94,60,95,118,10,260,169,1,1,1,2
5495,3,0,2,1,214,105,120,95,118,30,160,169,1,1,1,2
5496,3,0,2,1,194,105,60,95,118,20,260,130,1,1,1,2
5497,3,0,2,1,194,126,60,85,146,10,200,104,1,1,1,2
5498,3,0,2,1,194,105,120,77,127,20,200,169,1,1,1,2
5499,3,0,2,1,214,126,30,95,168,20,200,169,1,1,1,2
5500,3,0,2,1,313,116,120,153,127,30,200,150,1,1,1,3
5501,3,0,2,1,244,87,120,159,105,30,260,120,1,1,1,2
5502,3,0,2,1,313,87,120,167,109,20,160,120,1,1,1,3
5503,3,0,2,1,267,87,60,167,109,10,260,195,1,1,1,2
5504,3,0,2,1,267,97,120,167,109,30,160,195,1,1,1,3
5505,3,0,2,1,244,97,60,167,109,20,260,150,1,1,1,2
5506,3,0,2,1,244,116,60,159,133,10,200,120,1,1,1,2
5507,3,0,2,1,244,97,120,153,112,20,200,195,1,1,1,2
5508,3,0,2,1,267,116,30,167,150,20,200,195,1,1,1,2
5509,3,0,3,1,92,72,120,37,84,20,117,65,1,1,1,2
5510,3,0,3,1,85,72,30,34,78,10,117,84,1,1,1,2
5511,3,0,3,1,106,72,60,41,94,30,117,52,1,1,1,3
5512,3,0,3,1,85,60,30,37,84,20,72,52,1,1,1,3
5513,3,0,3,1,106,54,60,37,65,20,90,84,1,1,1,2
5514,3,0,3,1,92,54,120,34,78,10,90,52,1,1,1,3
5515,3,0,3,1,85,72,120,41,94,10,72,65,1,1,1,2
5516,3,0,3,1,85,54,30,41,68,30,90,65,1,1,1,2
5517,3,0,3,1,106,60,60,34,74,10,72,65,1,1,1,2
5518,3,0,3,1,253,105,30,98,118,10,220,128,1,1,1,2
5519,3,0,3,1,253,105,120,88,146,10,286,208,1,1,1,2
5520,3,0,3,1,253,94,30,80,137,20,286,160,1,1,1,2
5521,3,0,3,1,193,94,60,80,137,30,176,208,1,1,1,2
5522,3,0,3,1,213,105,30,80,127,30,286,128,1,1,1,2
5523,3,0,3,1,213,94,30,88,109,10,176,160,1,1,1,2
5524,3,0,3,1,213,126,60,80,137,20,176,128,1,1,1,2
5525,3,0,3,1,253,126,30,88,146,30,176,208,1,1,1,2
5526,3,0,3,1,213,105,60,88,146,30,220,160,1,1,1,2
5527,3,0,3,1,264,109,30,103,122,10,200,120,1,1,1,2
5528,3,0,3,1,264,109,120,93,150,10,260,195,1,1,1,2
5529,3,0,3,1,264,98,30,85,140,20,260,150,1,1,1,2
5530,3,0,3,1,201,98,60,85,140,30,160,195,1,1,1,2
5531,3,0,3,1,222,109,30,85,133,30,260,120,1,1,1,2
5532,3,0,3,1,222,98,30,93,112,10,160,150,1,1,1,2
5533,3,0,3,1,222,131,60,85,140,20,160,120,1,1,1,3
5534,3,0,3,1,264,131,30,93,150,30,160,195,1,1,1,2
5535,3,0,3,1,222,109,60,93,150,30,200,150,1,1,1,2
5536,3,0,3,1,308,109,30,163,122,10,250,124,1,1,1,2
5537,3,0,3,1,308,109,120,155,146,10,325,201,1,1,1,2
5538,3,0,3,1,308,98,30,149,133,20,325,155,1,1,1,2
5539,3,0,3,1,233,98,60,149,133,30,200,201,1,1,1,1
5540,3,0,3,1,258,109,30,149,127,30,325,124,1,1,1,2
5541,3,0,3,1,258,98,30,155,112,10,200,155,1,1,1,2
5542,3,0,3,1,258,131,60,149,140,20,200,124,1,1,1,3
5543,3,0,3,1,308,131,30,155,146,30,200,201,1,1,1,2
5544,3,0,3,1,258,109,60,155,146,30,250,155,1,1,1,1
5545,3,0,4,1,216,97,30,82,109,10,200,100,1,1,1,2
5546,3,0,4,1,216,97,120,74,133,10,260,162,1,1,1,2
5547,3,0,4,1,216,87,30,68,122,20,260,125,1,1,1,2
5548,3,0,4,1,165,87,60,68,122,30,160,162,1,1,1,2
5549,3,0,4,1,182,97,30,68,112,30,260,100,1,1,1,2
5550,3,0,4,1,182,87,30,74,99,10,160,125,1,1,1,2
5551,3,0,4,1,182,116,60,68,122,20,160,100,1,1,1,2
5552,3,0,4,1,216,116,30,74,133,30,160,162,1,1,1,2
5553,3,0,4,1,182,97,60,74,133,30,200,125,1,1,1,2
5554,3,0,2,0,193,106,120,50,112,30,170,105,1,1,1,2
5555,3,0,2,0,150,79,120,56,90,30,221,84,1,1,1,2
5556,3,0,2,0,193,79,120,64,97,20,136,84,1,1,1,3
5557,3,0,2,0,164,79,60,64,97,10,221,136,1,1,1,2
5558,3,0,2,0,164,88,120,64,97,30,136,136,1,1,1,3
5559,3,0,2,0,150,88,60,64,97,20,221,105,1,1,1,2
5560,3,0,2,0,150,106,60,56,118,10,170,84,1,1,1,2
5561,3,0,2,0,150,88,120,50,105,20,170,136,1,1,1,2
5562,3,0,2,0,164,106,30,64,140,20,170,136,1,1,1,2
5563,3,0,3,0,164,106,120,56,118,20,221,105,1,1,1,2
5564,3,0,3,0,150,106,30,50,112,10,221,136,1,1,1,2
5565,3,0,3,0,193,106,60,64,140,30,221,84,1,1,1,2
5566,3,0,3,0,150,88,30,56,122,20,136,84,1,1,1,3
5567,3,0,3,0,193,79,60,56,90,20,170,136,1,1,1,2
5568,3,0,3,0,164,79,120,50,112,10,170,84,1,1,1,3
5569,3,0,3,0,150,106,120,64,140,10,136,105,1,1,1,1
5570,3,0,3,0,150,79,30,64,97,30,170,105,1,1,1,1
5571,3,0,3,0,193,88,60,50,105,10,136,105,1,1,1,1
5572,3,0,3,1,128,71,30,57,78,10,100,48,1,1,1,3
5573,3,0,3,1,128,71,120,53,92,10,130,78,1,1,1,2
5574,3,0,3,1,128,64,30,50,84,20,130,60,1,1,1,2
5575,3,0,3,1,98,64,60,50,84,30,80,78,1,1,1,3
5576,3,0,3,1,108,71,30,50,84,30,130,48,1,1,1,2
5577,3,0,3,1,108,64,30,53,74,10,80,60,1,1,1,3
5578,3,0,3,1,108,85,60,50,88,20,80,48,1,1,1,3
5579,3,0,3,1,128,85,30,53,92,30,80,78,1,1,1,3
5580,3,0,3,1,108,71,60,53,92,30,100,60,1,1,1,3
5581,3,0,3,1,106,72,120,34,78,30,90,50,1,1,1,2
